,rank,tax_id,tax_name,colind,CC11CM49,CC11CM22,CC11CM5,CC11CM20,CC11CM12,CC11CM68,CC11CM2,CC11CM58,CC11CM95,CC11CM17,CC11CM87,CC11CM48,CC11CM35,CC11CM66,CC11CM1,CC11CM84,CC11CM21,CC11CM39,CC11CM0,CC11CM63,CC11CM44,CC11CM55,CC11CM41,CC11CM25,CC11CM69,CC11CM11,CC11CM89,CC11CM96,CC11CM47,CC11CM40,CC11CM83,CC11CM15,CC11CM70,CC11CM73,CC11CM7,CC11CM33,CC11CM18,CC11CM98,CC11CM36,CC11CM8,CC11CM82,CC11CM26,CC11CM9,CC11CM94,CC11CM78,CC11CM81,CC11CM38,CC11CM75,CC11CM28,CC11CM32,CC11CM88,CC11CM54,CC11CM16,CC11CM4,CC11CM67,CC11CM27,CC11CM79,CC11CM72,CC11CM42,CC11CM76,CC11CM77,CC11CM57,CC11CM56,CC11CM62,CC11CM99,CC11CM64,CC11CM37,CC11CM10,CC11CM97,CC11CM93,CC11CM23,CC11CM61,CC11CM14,CC11CM59,CC11CM60,CC11CM46,CC11CM45,CC11CM53,CC11CM6,CC11CM43,CC11CM71,CC11CM3,CC11CM86,CC11CM29,CC11CM31,CC11CM30,CC11CM19,CC11CM85,CC11CM80,CC11CM24,CC11CM52,CC11CM91,CC11CM90,CC11CM13,CC11CM92,CC11CM51,CC11CM65,CC11CM74,CC11CM34,CC11CM50
375,genus,816,Bacteroides,CP002352.281842.283354,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,order,171549,Bacteroidales,CP002530.3614908.3616425,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,
377,genus,1301,Streptococcus,DQ677805.1.1516,,,,,,,,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,genus,547,Enterobacter,FJ811872.1.1431,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,genus,1301,Streptococcus,FN643224.1.1380,,,,,,,,,2458.0,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,genus,653683,Anaerosporobacter,FR749932.1.1616,,,,,,,,,1841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,1292.0,,,,,,,,,,,,,,,,,
381,genus,816,Bacteroides,GM884226.1.1485,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,814.0,,,,,,,,,,1774.0,,,,,,,1803.0,,,,,,,2816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,genus,29465,Veillonella,GU561412.1.1445,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,114.0,,,,,,,,118.0,,,,,,,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,
383,order,186802,Clostridiales,GU968163.1.1495,,,,,,,,,207.0,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
384,genus,590,Salmonella,HQ242727.1.1408,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,family,543,Enterobacteriaceae,HQ399663.1.1505,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,genus,1301,Streptococcus,JN581989.1.1512,,,,,,,,,1191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,genus,29465,Veillonella,JRNT01000047.108.1676,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,order,186802,Clostridiales,NR_026330.1,,,,,,,,,546.0,,,,,,,,,,,,,,,,,,,,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,4784.0,,,,,,,2419.0,,,,,,,,5542.0,,496.0,,,,,,,,,,,3051.0,,,,,,,,,,,,,,,,,
389,family,194924,Desulfovibrionaceae,NR_026351.1,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,genus,1243,Leuconostoc,NR_040811.1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,genus,2304692,Hungateiclostridium,NR_041235.1,,,,,,,,,666.0,,,,,,,,284.0,,,,,,,,,,,,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.0,,,,,,938.0,,,,,,,,,,,,,,,,,,,,,,,
392,phylum,976,Bacteroidetes,NR_043318.1,,,,,,,,,1.0,,,,,,548.0,,,,,1178.0,,,,,,,,,,,,1703.0,,,,,2362.0,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,genus,838,Prevotella,NR_113124.1,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,genus,1485,Clostridium,NR_114879.1,,,,,,,,,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,
395,genus,162289,Peptoniphilus,NR_117555.1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,family,186803,Lachnospiraceae,NR_117867.1,,,,,,,,,952.0,,,,,833.0,,,,,,,591.0,,,592.0,,,,,,,,,445.0,432.0,,,580.0,,,,,,,842.0,,,1482.0,,,,,,,,,,,,,,399.0,,,,1317.0,5565.0,,,1190.0,,,,,,,1907.0,,,,,,241.0,,,,,,,,,,,,668.0,,,2264.0,,,
397,genus,816,Bacteroides,NR_125463.1,,,,,,,,,612.0,,,,,,,,1938.0,1129.0,,,825.0,,,,,1110.0,,,,,,,,,,,,,,2495.0,,,,,,,,,,4148.0,,,,,,,,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,538.0,,95.0,,,,,,,,
398,genus,1678,Bifidobacterium,NR_133982.1,,,,,,,,,526.0,,,,298.0,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,genus,816,Bacteroides,AB200222.1.1493,,,,,,,,,,3004.0,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.0,,,,1877.0,,,,,,,,,,,,,,,,,,,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,family,186803,Lachnospiraceae,AB534168.1.1492,,,,,,,,,,464.0,,,,,,,691.0,,,,,,,,989.0,,,,,,,,2311.0,,,,,3576.0,,,28.0,,,4371.0,,,,,,,,,,808.0,,,,,,,,,,569.0,2639.0,,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,,,,,,,,
401,genus,816,Bacteroides,AB547644.1.1485,,,,,,,,,,1686.0,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,genus,816,Bacteroides,AB599947.1.1407,,,,,,,,,,1174.0,,964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,genus,1647,Erysipelothrix,AB627031.1.1488,,,,,,,,,,128.0,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,,,,,,,108.0,,181.0,,,,,17.0,,,102.0,,,,,,,,,,
404,genus,162289,Peptoniphilus,AB693169.1.1485,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
405,genus,114627,Alkaliphilus,ABEZ02000012.1768.3258,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,
406,phylum,976,Bacteroidetes,ADMC01000036.3662.5175,,,,,,,,,,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,230.0,,,,,,335.0,,,,,
407,genus,1301,Streptococcus,AECT01000011.211.1754,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,genus,39948,Dialister,AENT01000008.101.1407,,,,,,,,,,530.0,,,,,,,,,,,,,842.0,,,,,,,,,,900.0,,,,,,,,,,1646.0,,,,538.0,573.0,,,,,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,2258.0,480.0,,,,,,,,,,,,,1768.0,,,,,,,,
409,genus,1350,Enterococcus,AF061002.1.1513,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,order,909929,Selenomonadales,AF473835.1.1439,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,
411,genus,816,Bacteroides,AGXS01000031.3784.5294,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,genus,816,Bacteroides,AGXU01000026.3443.4959,,,,,,,,,,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677.0,,,,,,,,1598.0,,,,,,,,,,,,,,,,,,,,,
413,genus,216851,Faecalibacterium,AJ413954.1.1462,,,,,,,,,,1176.0,,,,,,,,,,,,,,,,,,,,,,3233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6378.0,,,,,,,,,,,,,,,,,,,,,,,,,,
414,genus,1301,Streptococcus,AJ564067.1.1439,,,,,,,,,,1127.0,,,,,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,family,31977,Veillonellaceae,AY355138.1.1396,,,,,,,,,,117.0,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,59.0,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,
416,genus,1506553,Lachnoclostridium,CP003040.625894.627428,,,,,,,,,,614.0,,,,,,,,,,,,,,,,,,,,,766.0,,,,,,,,,,,1134.0,,,,,187.0,,222.0,,,,,,,,413.0,,,,,,,,,105.0,,,661.0,,,,,,,,,,335.0,,,,1390.0,,,,,,,,457.0,,,,,379.0,,,,
417,genus,397864,Barnesiella,CP007034.2723148.2724685,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771.0,,,,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,genus,55506,Schwartzia,FJ489245.1.1477,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,
419,order,186802,Clostridiales,GU086204.1.1481,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,
420,genus,271159,Nicoletella,GU226376.1.1395,,,,,,,,,,1453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,genus,816,Bacteroides,JN713349.1.1483,,,,,,,,,,4972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.0,,,,,,,,,,,,,,,,,2513.0,,,,,,,,,,796.0,,,,,,,,,,,,,,,,,,,,,,,,
422,genus,848,Fusobacterium,JN713355.1.1476,,,,,,,,,,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,
423,genus,1578,Lactobacillus,JX099551.1.1438,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,family,543,Enterobacteriaceae,JX173524.1.1368,,,,,,,,,,163.0,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,genus,1301,Streptococcus,JX986969.1.1500,,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,genus,872,Desulfovibrio,KF536746.1.1439,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,genus,1380,Atopobium,KF537630.1.1368,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,162.0,,552.0,,,,,,66.0,,,,,,,,157.0,,,
428,order,186802,Clostridiales,LC019782.1.1425,,,,,,,,,,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,,,,3211.0,,,,,,,,501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,genus,29465,Veillonella,NR_042940.1,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,genus,375288,Parabacteroides,NR_109439.1,,,,,,,,,,115.0,,2573.0,,,,,287.0,,,,201.0,,,,,3362.0,1032.0,,,,,,,,,,,,,,,,,,2459.0,,,,,,,,,,,2324.0,,,,,,,,,,,,,,,,,,,,,,,1496.0,,,,,,,,,3012.0,2684.0,,,,,,,,,,,
431,genus,1508657,Ruminiclostridium,NR_113360.1,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,,1252.0,,,,,,,,,,786.0,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0,,,,,,,,,,,,,,
432,order,186802,Clostridiales,NR_114889.1,,,,,,,,,,100.0,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,586.0,,,,,292.0,,,,,,,,,,,,,,,,,,,,,1354.0,,,,,,,,,,,,,1555.0,,,,,,,,,,,,,,,,,,,,,,,
433,genus,1485,Clostridium,NR_117133.2,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,genus,1301,Streptococcus,Y17358.1.1377,,,,,,,,,,2525.0,,,,,,,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,genus,1506553,Lachnoclostridium,AAXA02000006.102304.103822,,,,,,,,,,,2556.0,,,,854.0,,,,,,,,,,519.0,,,,,,2170.0,,,,,,,,,38.0,,,,,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,order,186802,Clostridiales,AB036759.1.1480,,,,,,,,,,,24.0,,,,11.0,,,,9.0,,,,3.0,,,,,,,4.0,,,,,,,3.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,11.0,,,,8.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,5.0,,8.0
437,genus,2304692,Hungateiclostridium,ACVX01000081.60.1580,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,genus,1647,Erysipelothrix,AF028350.1.1486,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,
439,genus,1301,Streptococcus,AJ297217.1.1479,,,,,,,,,,,3876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,,,,,,,,,,,,,,,,,,,,,,,941.0,,,,,,,,,
440,genus,590,Salmonella,AJ854063.1.1534,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,44.0,,,,,,,,,,,,,,,,
441,genus,1301,Streptococcus,AYRP01000046.3341.4885,,,,,,,,,,,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,order,909929,Selenomonadales,CP001859.636990.638534,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
443,genus,271159,Nicoletella,CP009158.1442803.1444407,,,,,,,,,,,2937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,family,186803,Lachnospiraceae,EF025906.1.1521,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,,,,,,,,1186.0,,,,,,,,,,,,,,,,
445,genus,1301,Streptococcus,EF364097.1.1430,,,,,,,,,,,1730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,family,1843491,Selenomonadaceae,FJ489246.1.1486,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,order,171549,Bacteroidales,FJ822435.1.1357,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,genus,1350,Enterococcus,GU585585.1.1334,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,genus,1578,Lactobacillus,HM058515.1.1453,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,genus,590,Salmonella,JCNU01000004.346130.347657,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,order,186802,Clostridiales,JF514886.1.1266,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,9.0,
452,genus,1301,Streptococcus,JJIU01000002.688660.690196,,,,,,,,,,,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,genus,114627,Alkaliphilus,JN048936.1.1284,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,class,186801,Clostridia,LK028559.366790.368303,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,genus,1485,Clostridium,NR_024684.1,,,,,,,,,,,3122.0,,,661.0,,,,,,,1678.0,,,3568.0,435.0,,,,,,,,,,,,,,,,,,,,2179.0,,,,,,,,,1007.0,,,,404.0,,,,,,,,630.0,,,,,,,,,,,,,2598.0,,,,,,,,,,,,,3342.0,974.0,,,,,,,
456,genus,216851,Faecalibacterium,NR_028961.1,,,,,,,,,,,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4039.0,7002.0,,,,,,,3745.0,,,,,6762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,,,,,,,,,,,13175.0,,,,,,,
457,class,909932,Negativicutes,NR_043656.1,,,,,,,,,,,1.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,genus,1485,Clostridium,NR_104768.1,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,family,31979,Clostridiaceae,NR_113029.1,,,,,,,,,,,7.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
460,genus,375288,Parabacteroides,NR_113208.1,,,,,,,,,,,5613.0,,,,,,,,,,,,,,,,,,,,3703.0,,3159.0,,,,4304.0,,2179.0,,,,,,,,,2379.0,,,786.0,,,,,,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,5631.0,2575.0,,,,,,,,,,,,1351.0,,,,
461,order,80840,Burkholderiales,NR_113328.1,,,,,,,,,,,2257.0,,2837.0,1490.0,,2483.0,336.0,3774.0,,,,845.0,,,,1873.0,,,,,,,,,,,,,,2268.0,1435.0,,,,1061.0,5091.0,,573.0,,,,,,,386.0,,89.0,,2441.0,,920.0,,,,,690.0,,405.0,,,,,,,1835.0,3671.0,,,,,,,,40.0,,,705.0,157.0,1431.0,,,,,893.0,,,,1634.0,235.0,
462,genus,162289,Peptoniphilus,NR_116346.1,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,order,186802,Clostridiales,AB036760.1.1411,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,23.0,,,8.0,,7.0,,12.0,,,16.0,,,,,,8.0,,,,,,,,,,,12.0,,8.0,,1.0,,,,,,8.0,,,,,,,,,,,,,,,3.0,,,,,,8.0,,7.0,,,11.0,,,,16.0,,,,,
464,genus,1380,Atopobium,AB640689.1.1473,,,,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,genus,29465,Veillonella,AB679109.1.1520,,,,,,,,,,,,144.0,87.0,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,,66.0,,,,117.0,,,,,,,,,,,,,,,,,
466,order,1970189,Marinilabiliales,ABFK02000017.223676.225190,,,,,,,,,,,,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,,11.0,,,,,
467,order,186802,Clostridiales,AF320283.1.1488,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,family,815,Bacteroidaceae,AFBR01000011.16.1532,,,,,,,,,,,,302.0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,genus,816,Bacteroides,AGXS01000026.294285.295795,,,,,,,,,,,,3462.0,,,569.0,,,,,,,,,1657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
